,Date,Load,System Generation
852,2017-07-27,179235.5086943,172348.58994
853,2017-07-28,174231.2414454,170080.5670612
854,2017-07-29,167592.9019721,170011.3927387
855,2017-07-30,164802.3272516,172410.6277757
856,2017-07-31,171727.0103413,178998.0495874
857,2017-08-01,169720.3505104,184301.3233258
858,2017-08-02,169994.3654106,181975.6083444
859,2017-08-03,171486.9231186,180671.5359974
860,2017-08-04,167574.8478801,177852.9440811
861,2017-08-05,157330.764826,165403.1048053
862,2017-08-06,157651.2049727,169387.0966673
863,2017-08-07,161775.1335707,174144.94007060002
864,2017-08-08,169026.2675912,179677.4826731
865,2017-08-09,170796.1190769,183808.8267186
866,2017-08-10,173160.8437891,180385.6191427
867,2017-08-11,172675.3812468,179091.902924
868,2017-08-12,165446.7702521,162063.0487958
869,2017-08-13,163641.41378919999,164289.3729261
870,2017-08-14,169392.4836319,172062.7642721
871,2017-08-15,163918.855074,166854.9615629
872,2017-08-16,164242.2198326,168790.8130085
873,2017-08-17,167793.1083611,170011.9105806
874,2017-08-18,168627.7016856,174517.6543148
875,2017-08-19,154207.7874411,162536.4232397
876,2017-08-20,152169.7299368,162187.451034
877,2017-08-21,164452.6810128,175545.2793545
878,2017-08-22,171111.9487519,178704.2835279
879,2017-08-23,174584.09305,182213.9165559
880,2017-08-24,171892.6929379,179206.3838805
881,2017-08-25,166914.7090225,176055.8670325
882,2017-08-26,160172.200032,172591.9644289
883,2017-08-27,163056.7447681,171974.0479108
884,2017-08-28,176170.271168,185970.93753629999
885,2017-08-29,174933.6214291,183776.5528351
886,2017-08-30,174044.173762,178200.7340041
887,2017-08-31,174985.1531984,179267.6757134
888,2017-09-01,170162.7774582,183877.3618034
889,2017-09-02,165495.6297814,182198.2494089
890,2017-09-03,160661.3012457,173525.9643583
891,2017-09-04,162005.6226525,175155.2963293
892,2017-09-05,170967.6023252,179772.9521433
893,2017-09-06,172640.3309048,180782.8220003
894,2017-09-07,175661.3698194,182434.5965058
895,2017-09-08,173990.2881833,181724.4869005
896,2017-09-09,162627.7499655,167909.1429891
897,2017-09-10,159073.5830247,168112.4028436
898,2017-09-11,171821.9377172,181253.4971611
899,2017-09-12,167045.4298554,177979.332206
900,2017-09-13,165937.4159081,173231.2141874
901,2017-09-14,168221.9232761,174326.492263
902,2017-09-15,164949.3805436,171800.2589745
903,2017-09-16,157373.0446752,164644.610095
904,2017-09-17,156128.2809584,161625.4464708
905,2017-09-18,166265.3786584,174006.9675777
906,2017-09-19,168310.2238297,172141.6697045
907,2017-09-20,165117.3378446,169365.75292970001
908,2017-09-21,166906.5278394,173017.9728028
909,2017-09-22,166047.7615906,170831.8352872
910,2017-09-23,158334.7370332,163978.5481824
911,2017-09-24,157016.7407347,163401.8613726
912,2017-09-25,165484.0954419,170552.89724690001
913,2017-09-26,164731.0480409,170871.7742875
914,2017-09-27,167183.3456092,173347.4040599
915,2017-09-28,166714.9195131,173136.4452173
916,2017-09-29,166203.6258382,171447.437658
917,2017-09-30,158884.415294,161787.45880279999
918,2017-10-01,157660.8734904,160341.948898
919,2017-10-02,162899.0468249,166772.9702121
920,2017-10-03,160546.2641414,166281.8429038
921,2017-10-04,163027.7873817,168716.0609924
922,2017-10-05,164531.5131078,170678.249237
923,2017-10-06,163938.6802339,169984.580917
924,2017-10-07,159031.6666318,166067.0434741
925,2017-10-08,159125.9123459,166140.9198911
926,2017-10-09,158889.4850807,166200.7862182
927,2017-10-10,166051.4653723,171677.2755348
928,2017-10-11,167928.298839,173199.008421
929,2017-10-12,168520.8135359,172110.7959755
930,2017-10-13,169160.8468405,174530.6997719
931,2017-10-14,163457.4793917,167483.8316251
932,2017-10-15,159179.2113831,163935.9577071
933,2017-10-16,167639.4541829,172765.8474162
934,2017-10-17,163382.7640582,168498.7367654
935,2017-10-18,162237.8494728,171162.5473049
936,2017-10-19,163492.1951064,168428.5599906
937,2017-10-20,165703.5859251,167727.1960552
938,2017-10-21,159321.7168627,163537.4642421
939,2017-10-22,158812.757254,162729.8897595
940,2017-10-23,164874.842944,170513.3392931
941,2017-10-24,164646.5674903,168828.6624954
942,2017-10-25,166796.7448946,171198.6343285
943,2017-10-26,168118.5240196,172799.5903318
944,2017-10-27,165587.8646219,171385.9515362
945,2017-10-28,159277.5803715,163234.3180192
946,2017-10-29,162671.5994506,169293.6019724
947,2017-10-30,172159.4122078,177706.9552525
948,2017-10-31,171273.0975932,177366.4654779
949,2017-11-01,177115.9120067,179025.3750411
950,2017-11-02,180675.8234929,183149.1648731
951,2017-11-03,181539.8601144,186140.0105201
952,2017-11-04,176468.219728,181101.54558530002
953,2017-11-05,176686.5109001,183875.9737631
954,2017-11-06,183437.3384484,189121.86953640002
955,2017-11-07,183198.6891082,186063.9252182
956,2017-11-08,182856.7841306,182488.8593084
957,2017-11-09,185483.394127,191088.3838401
958,2017-11-10,180969.3190278,184722.7751774
959,2017-11-11,173363.2054208,176306.0715418
960,2017-11-12,172993.1386213,176755.787171
961,2017-11-13,182515.731641,185515.5736413
962,2017-11-14,184995.4035079,186345.03608309999
963,2017-11-15,187922.581055,191813.9272547
964,2017-11-16,186227.9434561,190273.1030341
965,2017-11-17,186269.8498349,182990.7933927
966,2017-11-18,178564.2841327,178354.82196
967,2017-11-19,174215.2963011,174024.7366892
968,2017-11-20,182585.70417029998,173808.6677752
969,2017-11-21,186479.9738607,181624.3426993
970,2017-11-22,181359.1054304,181917.0029827
971,2017-11-23,177940.4572034,181055.568371
972,2017-11-24,176603.0712607,180390.656268
973,2017-11-25,171926.6586071,175503.15386299998
974,2017-11-26,172659.8481451,176162.4587463
975,2017-11-27,180017.0728278,185130.7193126
976,2017-11-28,180192.86254929999,185989.8893753
977,2017-11-29,180955.1283414,185357.7897996
978,2017-11-30,182398.565316,186983.2923401
979,2017-12-01,184690.4999774,188967.2752434
980,2017-12-02,178962.3652336,183573.8061358
981,2017-12-03,178954.1999692,180644.93496040002
982,2017-12-04,185252.689846,188805.2139341
983,2017-12-05,182404.6464921,188785.1366714
984,2017-12-06,181636.7772666,186009.7716147
985,2017-12-07,178910.6647331,183243.5725053
986,2017-12-08,176368.6636226,182657.4467362
987,2017-12-09,171356.1410365,182997.3654684
988,2017-12-10,169910.0797422,184594.7703707
989,2017-12-11,179054.2048623,190650.315249
990,2017-12-12,178331.0920125,190379.9247912
991,2017-12-13,180351.9157161,186917.7310727
992,2017-12-14,181953.6807648,187581.16207330002
993,2017-12-15,179699.5418254,187017.7626981
994,2017-12-16,176886.8881567,182179.5504032
995,2017-12-17,177550.946436,185380.8887343
996,2017-12-18,187125.9638701,189660.1499003
997,2017-12-19,189561.8320647,191456.1623258
998,2017-12-20,188743.1263758,191148.4249836
999,2017-12-21,189936.7105536,194344.4614057
1000,2017-12-22,186402.6227305,186254.8109543
1001,2017-12-23,182606.2819856,185042.1984181
1002,2017-12-24,181757.9480008,185492.4671939
1003,2017-12-25,182321.5002874,189355.1107006
1004,2017-12-26,185042.4563597,190224.9565716
1005,2017-12-27,191067.9223129,197095.2644741
1006,2017-12-28,193751.1283671,198842.0082713
1007,2017-12-29,194318.5765545,192509.7137398
1008,2017-12-30,191866.341495,191975.5056655
1009,2017-12-31,189011.854154,189279.7097837
1010,2018-01-01,183617.6435489,184363.6171897
1011,2018-01-02,183350.7491095,185206.8388608
1012,2018-01-03,182154.82790129998,188630.3125259
1013,2018-01-04,181885.1038672,188471.8400407
1014,2018-01-05,181818.6187494,185771.3627051
1015,2018-01-06,171729.7014822,176203.8676855
1016,2018-01-07,171152.7547506,172941.3027883
1017,2018-01-08,181544.1462266,180505.0976137
1018,2018-01-09,189194.7265358,186814.8978824
1019,2018-01-10,197135.9322843,189592.2789013
1020,2018-01-11,200085.4264011,190428.0715283
1021,2018-01-12,195163.8941459,187095.0825126
1022,2018-01-13,183975.2374798,175642.3980081
1023,2018-01-14,179481.5461281,170017.4581995
1024,2018-01-15,190166.6836529,176324.64787760001
1025,2018-01-16,183850.0997238,180800.2048915
1026,2018-01-17,177807.3019448,170033.7599351
1027,2018-01-18,175909.9262055,168917.6761347
1028,2018-01-19,175485.1161593,172533.1567568
1029,2018-01-20,171809.4923666,168001.7663817
1030,2018-01-21,172879.640855,172007.2505902
1031,2018-01-22,179694.109952,179395.3074796
1032,2018-01-23,180114.3827137,181690.4834616
1033,2018-01-24,178790.110828,179024.3533213
1034,2018-01-25,182595.5427875,181353.9881586
1035,2018-01-26,184742.0997297,180797.300716
1036,2018-01-27,181877.9176616,174672.9943913
1037,2018-01-28,182869.5100098,173184.3075934
1038,2018-01-29,188444.398241,182362.3390095
1039,2018-01-30,187062.0951993,178238.5597501
1040,2018-01-31,193630.7734733,188263.9210159
1041,2018-02-01,193791.1671116,183991.7846178
1042,2018-02-02,194168.7330153,181590.7892275
1043,2018-02-03,190137.4235609,170806.8416111
1044,2018-02-04,186275.0886482,169540.2745154
1045,2018-02-05,192446.4661062,175554.9228143
1046,2018-02-06,192627.8203434,178144.4372836
1047,2018-02-07,192531.9348687,175705.1647484
1048,2018-02-08,194520.7593254,177549.3457406
1049,2018-02-09,194484.9295877,178437.0707812
1050,2018-02-10,185301.4901631,166562.5754637
1051,2018-02-11,185606.6266609,168818.2431068
1052,2018-02-12,193231.9632537,182711.5805504
1053,2018-02-13,183727.2108093,172023.4831038
1054,2018-02-14,186726.6619228,170763.7922951
1055,2018-02-15,190152.4281861,173804.1032691
1056,2018-02-16,187803.5604671,170196.89983439998
1057,2018-02-17,182258.9989361,163991.3692952
1058,2018-02-18,183956.6329528,165392.6636402
1059,2018-02-19,183272.1514795,176464.5165008
1060,2018-02-20,190534.02980350002,189503.2935749
1061,2018-02-21,187214.2324651,189092.7724742
1062,2018-02-22,185556.5529004,188212.024495
1063,2018-02-23,186105.5862436,186161.4589583
1064,2018-02-24,174986.0436633,170057.5541028
1065,2018-02-25,174277.4764509,165178.9869171
1066,2018-02-26,181058.5166602,177985.9243627
1067,2018-02-27,179626.9106122,175262.6174392
1068,2018-02-28,179486.649066,170175.8602969
1069,2018-03-01,182502.957663,175594.9710965
1070,2018-03-02,183657.5852182,178905.1758176
1071,2018-03-03,177051.0428327,172364.840357
1072,2018-03-04,175215.8696377,166235.5293594
1073,2018-03-05,183845.8126113,176199.1065437
1074,2018-03-06,180469.8827906,175525.7808553
1075,2018-03-07,180034.7129485,175557.6060495
1076,2018-03-08,181588.10229,175887.6892153
1077,2018-03-09,180295.160546,171128.5992087
1078,2018-03-10,171651.8733217,164291.8368163
1079,2018-03-11,169592.0238028,165187.4434812
1080,2018-03-12,178103.6499714,172628.2635736
1081,2018-03-13,176499.5529673,170922.5534061
1082,2018-03-14,178434.7854944,172203.7449645
1083,2018-03-15,179023.1013676,173534.5910618
1084,2018-03-16,175527.4320594,167451.4545579
1085,2018-03-17,169971.8647421,160749.0450736
1086,2018-03-18,168966.3849009,160865.8300071
1087,2018-03-19,176480.6932987,170264.6411941
1088,2018-03-20,174524.0160677,165817.0401405
1089,2018-03-21,175561.1126536,167489.8028887
1090,2018-03-22,179540.4867387,169656.3772183
1091,2018-03-23,174442.4075221,166283.103788
1092,2018-03-24,165627.8113002,156061.7760784
1093,2018-03-25,166807.500956,155871.6859079
1094,2018-03-26,173989.9470423,163007.1981262
1095,2018-03-27,176211.2325166,164612.2787197
1096,2018-03-28,173314.1978841,166622.9873837
1097,2018-03-29,176058.0853336,168146.9175417
1098,2018-03-30,174231.75740930001,163004.7022066
1099,2018-03-31,172807.5422229,162449.4630579
1100,2018-04-01,168544.7424216,148030.8538652
1101,2018-04-02,173711.9885835,153540.8344099
1102,2018-04-03,174523.6229628,155159.220491
1103,2018-04-04,178062.7002523,162154.2275552
1104,2018-04-05,179362.6731844,163837.6108669
1105,2018-04-06,178491.8638791,163073.0524622
1106,2018-04-07,174580.5684496,155116.4461028
1107,2018-04-08,170928.3066721,150874.0301756
1108,2018-04-09,175236.1851386,155898.4900507
1109,2018-04-10,171839.0098653,153221.0027438
1110,2018-04-11,173852.9738226,157917.575455
1111,2018-04-12,173160.6977843,155543.0531522
1112,2018-04-13,166580.2464591,154989.907813
1113,2018-04-14,158196.5586224,150442.0348346
1114,2018-04-15,157806.4622866,148264.3481692
1115,2018-04-16,170477.9100966,158125.6934742
1116,2018-04-17,164410.6985304,156453.7299062
1117,2018-04-18,163488.0609016,151913.8143918
1118,2018-04-19,164572.7612304,148380.1871494
1119,2018-04-20,162116.3640396,144907.6036033
1120,2018-04-21,157622.7416883,141317.3942033
1121,2018-04-22,155953.9682256,139303.4875756
1122,2018-04-23,163864.582464,147096.1316427
1123,2018-04-24,164137.5577317,150281.896158
1124,2018-04-25,164351.3939106,151722.1058721
1125,2018-04-26,164344.9029803,148760.3254924
1126,2018-04-27,163740.0845474,146408.3876618
1127,2018-04-28,157397.219276,138159.6802951
1128,2018-04-29,156939.5740535,141748.2683219
1129,2018-04-30,162009.1874552,149589.2936248
1130,2018-05-01,158002.9171819,147589.0599479
1131,2018-05-02,158287.6854319,147162.1247663
1132,2018-05-03,159375.1864557,143522.8106145
1133,2018-05-04,158366.7707416,139418.4200287
1134,2018-05-05,154061.9032442,133956.9206738
1135,2018-05-06,153726.8853626,134340.8343103
1136,2018-05-07,161168.3119496,144758.2543832
1137,2018-05-08,162668.1969997,148341.2433141
1138,2018-05-09,161525.5710732,148955.3007368
1139,2018-05-10,163582.452842,147949.6601895
1140,2018-05-11,162924.4835717,148280.0034904
1141,2018-05-12,156809.040358,143500.8946483
1142,2018-05-13,156108.0458632,142346.3044882
1143,2018-05-14,167560.8129582,155319.076368
1144,2018-05-15,169266.001136,154015.9865436
1145,2018-05-16,168665.2516553,150013.3824566
1146,2018-05-17,167454.4467958,145113.7256658
1147,2018-05-18,164727.3276385,143898.996408
1148,2018-05-19,157839.3893916,138194.5338159
1149,2018-05-20,157464.337962,138356.3450807
1150,2018-05-21,162566.10525659999,145856.4351384
1151,2018-05-22,173562.8859183,155343.935465
1152,2018-05-23,173038.5624182,154818.194695
1153,2018-05-24,174013.53741319999,157295.6272806
1154,2018-05-25,173095.1789596,155068.625848
1155,2018-05-26,163433.2892726,145489.1155955
1156,2018-05-27,160975.0906572,140645.3853871
1157,2018-05-28,173750.4521856,154900.5761459
1158,2018-05-29,165627.6245926,148277.4683156
1159,2018-05-30,163050.1269828,146335.9379931
1160,2018-05-31,162903.1188443,145218.18885140002
1161,2018-06-01,161150.1634137,141114.1951344
1162,2018-06-02,155085.6460242,134453.0294982
1163,2018-06-03,152982.6135221,132101.679389
1164,2018-06-04,162971.660905,144701.5594223
1165,2018-06-05,161682.9543886,147566.5663935
1166,2018-06-06,164255.3853444,151816.141184
1167,2018-06-07,168410.8195461,153925.7022431
1168,2018-06-08,171461.089412,157284.6793154
1169,2018-06-09,160824.8480315,146217.1629448
1170,2018-06-10,156307.9656221,136424.35605
1171,2018-06-11,163965.7899872,148265.3804156
1172,2018-06-12,162016.3859617,151197.49304
1173,2018-06-13,166021.5193136,150807.1513788
1174,2018-06-14,164861.7931688,149005.9437063
1175,2018-06-15,162658.4858311,150072.1985779
1176,2018-06-16,155604.4030394,143460.0907654
1177,2018-06-17,157900.1575018,143482.2556371
1178,2018-06-18,168908.6614387,156682.936675
1179,2018-06-19,170406.0199133,155662.2245622
1180,2018-06-20,173342.7113785,161823.8584968
1181,2018-06-21,176988.8090159,167383.0988381
1182,2018-06-22,174251.1679709,162838.3776359
1183,2018-06-23,166733.050079,152217.6462719
1184,2018-06-24,170249.5148217,155616.2408686
1185,2018-06-25,178371.0487336,168240.050088
1186,2018-06-26,169390.8664791,158999.7855843
1187,2018-06-27,168740.902716,162210.3139912
1188,2018-06-28,168613.5031562,154717.8557144
1189,2018-06-29,168114.4138798,150137.3431266
1190,2018-06-30,160801.8040472,142961.2579977
1191,2018-07-01,154777.2403813,141080.3862853
1192,2018-07-02,157944.9341766,142277.9717051
1193,2018-07-03,167184.5822672,159260.6630033
1194,2018-07-04,168166.2812604,160255.9955464
1195,2018-07-05,174453.899213,170488.0985826
1196,2018-07-06,176981.1195777,169962.9010805
1197,2018-07-07,163893.2251583,161319.8336791
1198,2018-07-08,160430.1723335,156703.160325
1199,2018-07-09,175718.8971105,169716.4681951
1200,2018-07-10,175122.808986,168489.3336577
1201,2018-07-11,175697.9383888,175065.4510537
1202,2018-07-12,178608.9752685,174383.8006464
1203,2018-07-13,175368.0112989,173296.8175688
1204,2018-07-14,160170.6917473,158478.158283
1205,2018-07-15,166632.2255505,162503.3888441
1206,2018-07-16,180965.7042651,169442.9824148
1207,2018-07-17,184473.9689233,171441.4223925
1208,2018-07-18,180876.5943396,168675.8833617
1209,2018-07-19,178953.2880472,170046.2664179
1210,2018-07-20,175680.8312181,175011.6650204
1211,2018-07-21,162352.8828363,162459.7453973
1212,2018-07-22,161485.1591072,162264.1027971
1213,2018-07-23,168794.9603878,173314.116202
1214,2018-07-24,166713.8457273,171557.4755508
1215,2018-07-25,169252.7685773,173372.9963067
1216,2018-07-26,170602.72472600001,173312.1148618
1217,2018-07-27,170098.6708417,173313.2190438
1218,2018-07-28,165331.8495527,167626.0140091
1219,2018-07-29,168431.8925436,170035.0049704
1220,2018-07-30,178210.0321788,176848.5912724
1221,2018-07-31,177012.0587941,178060.5784443
1222,2018-08-01,179939.7825217,177507.7321951
1223,2018-08-02,177277.2674202,175753.8113543
1224,2018-08-03,173996.5373677,173935.84106
1225,2018-08-04,160511.1615587,164289.6626397
1226,2018-08-05,160591.6757159,163404.7115019
1227,2018-08-06,167183.9129183,171435.7608524
1228,2018-08-07,177871.0170454,178543.9233148
1229,2018-08-08,179532.226892,179044.0060768
1230,2018-08-09,183636.1239986,176565.3454034
1231,2018-08-10,186073.1592225,179314.9307429
1232,2018-08-11,167583.1898029,172480.9180366
1233,2018-08-12,161028.1995793,166461.3423629
1234,2018-08-13,169146.5535681,173419.6932839
1235,2018-08-14,175486.2326708,175170.6595292
1236,2018-08-15,175377.6641814,175312.6289433
1237,2018-08-16,175832.6316238,176717.6557256
1238,2018-08-17,175919.6748386,177414.3427254
1239,2018-08-18,163642.0608226,166780.3906928
1240,2018-08-19,158663.9875642,164576.5770008
1241,2018-08-20,167677.0515723,170747.3906058
1242,2018-08-21,170340.717533,173110.4936272
1243,2018-08-22,174338.333576,172461.1368329
1244,2018-08-23,173156.4953814,172731.998011
1245,2018-08-24,166670.9264623,167584.5762461
1246,2018-08-25,157586.0148963,159421.9363659
1247,2018-08-26,156291.7024249,158614.0446939
1248,2018-08-27,163652.8088762,165499.9478782
1249,2018-08-28,165749.4982191,168764.6612134
1250,2018-08-29,166590.8330729,169169.9369758
1251,2018-08-30,166704.4986664,168936.6906623
1252,2018-08-31,164410.8557564,166492.3649513
1253,2018-09-01,155367.2340575,156659.6504616
1254,2018-09-02,153126.7054397,154882.0960795
1255,2018-09-03,154825.5903546,157377.9956713
1256,2018-09-04,159472.8220514,164374.8377161
1257,2018-09-05,161805.4635686,164209.1945323
1258,2018-09-06,163204.3643331,166843.7328111
1259,2018-09-07,165053.1356113,169012.7890107
1260,2018-09-08,161182.9717542,163252.1255594
1261,2018-09-09,157961.6827315,159919.0164609
1262,2018-09-10,165745.28257819999,167761.3005859
1263,2018-09-11,163816.3926705,165612.4772665
1264,2018-09-12,168635.9825457,171546.2827644
1265,2018-09-13,170394.3196206,170743.6235936
1266,2018-09-14,170006.3462158,165862.9912142
1267,2018-09-15,163496.8352271,163067.2347704
1268,2018-09-16,162235.1980403,164286.4389599
1269,2018-09-17,167215.4865273,169243.0468547
1270,2018-09-18,163739.2116922,164842.8842476
1271,2018-09-19,162757.3637356,163558.759765
1272,2018-09-20,165299.004532,167053.608472
1273,2018-09-21,167321.4097496,169856.2346601
1274,2018-09-22,164389.833519,167429.4312107
1275,2018-09-23,162558.1041508,164641.6122602
1276,2018-09-24,166466.2895606,171460.0280255
1277,2018-09-25,166167.9199483,168880.4101633
1278,2018-09-26,165890.1035185,168647.4963066
1279,2018-09-27,167503.7938398,170232.5859563
1280,2018-09-28,166140.4813532,169107.7913748
1281,2018-09-29,162837.6592421,166991.856506
1282,2018-09-30,163779.2613101,165245.8719795
1283,2018-10-01,169194.8687721,169416.2209868
1284,2018-10-02,169894.1197004,174179.4066527
1285,2018-10-03,168870.2666113,175786.1909565
1286,2018-10-04,168621.9734023,175148.601809
1287,2018-10-05,168824.6835304,172370.5322665
1288,2018-10-06,163094.3963947,164275.3279697
1289,2018-10-07,164204.2702683,164923.2451284
1290,2018-10-08,167393.71027,164630.2816987
1291,2018-10-09,173358.7085915,167083.7463194
1292,2018-10-10,173529.032978,164268.7987671
1293,2018-10-11,172169.2906553,168485.997188
1294,2018-10-12,173292.8316434,175755.0568137
1295,2018-10-13,169143.9658522,170052.0730961
1296,2018-10-14,168563.0744333,168758.4683402
1297,2018-10-15,173653.3661069,173253.8831408
1298,2018-10-16,172086.7521279,165185.5408877
1299,2018-10-17,171085.9672319,162553.6542671
1300,2018-10-18,170388.5772788,164784.6571993
1301,2018-10-19,170799.1071123,162877.7050495
1302,2018-10-20,167666.9719611,171306.0204675
1303,2018-10-21,167951.3597417,168536.8988474
1304,2018-10-22,174069.8677144,173165.9850142
1305,2018-10-23,174280.4764052,173760.9599934
1306,2018-10-24,174259.1105561,176719.7430388
1307,2018-10-25,173803.4298193,180917.5386769
1308,2018-10-26,171822.3767557,179506.9794127
1309,2018-10-27,164061.7798889,177046.5544564
1310,2018-10-28,166032.8474947,177169.1670816
1311,2018-10-29,172286.9504306,181517.5155625
1312,2018-10-30,173747.1525865,184210.2229292
1313,2018-10-31,173400.8238763,180887.5733863
1314,2018-11-01,173849.27642829999,168587.8798827
1315,2018-11-02,176739.0247339,169183.6747835
1316,2018-11-03,169662.1390348,160165.606298
1317,2018-11-04,171896.5155723,167419.5436955
1318,2018-11-05,180044.9754462,170799.9374959
1319,2018-11-06,181970.6875242,166779.5953532
1320,2018-11-07,180781.3307634,167324.9788025
1321,2018-11-08,181875.387644,168816.1550082
1322,2018-11-09,179646.0819381,177239.3844829
1323,2018-11-10,170241.6728245,169727.6850577
1324,2018-11-11,170017.0730241,169872.9441759
1325,2018-11-12,173460.8138928,183944.1018489
1326,2018-11-13,178327.9793244,189287.4356202
1327,2018-11-14,175145.4365869,185111.5093124
1328,2018-11-15,176986.5026914,185637.9724129
1329,2018-11-16,183188.0465746,185472.3344513
1330,2018-11-17,178609.5653179,181527.1742073
1331,2018-11-18,171777.57655979999,180312.2408333
1332,2018-11-19,176518.7002135,185949.8467415
1333,2018-11-20,175003.5948312,189856.6482424
1334,2018-11-21,176145.4213983,194130.9281168
1335,2018-11-22,175873.6640941,191268.0808091
1336,2018-11-23,176941.4124042,178536.9937957
1337,2018-11-24,170239.7137968,170375.69617830002
1338,2018-11-25,170149.2705765,183749.3755526
1339,2018-11-26,179295.2166692,194402.3929995
1340,2018-11-27,176317.014383,189764.4597635
1341,2018-11-28,176362.574987,192321.3281396
1342,2018-11-29,175182.0459012,185424.5164512
1343,2018-11-30,175587.273555,181259.7990328
1344,2018-12-01,170664.4835179,181202.6677875
1345,2018-12-02,171830.3304994,183020.7752793
1346,2018-12-03,180480.7078933,191150.8356364
1347,2018-12-04,178236.4421635,194720.8252773
1348,2018-12-05,179209.9050165,191420.3226873
1349,2018-12-06,181819.5811546,194903.3980631
1350,2018-12-07,184367.2232459,200796.187196
1351,2018-12-08,177816.2234525,194802.1882966
1352,2018-12-09,175609.2785861,197249.0138898
1353,2018-12-10,180578.3963925,200577.368025
1354,2018-12-11,181076.0575183,198181.9975321
1355,2018-12-12,181140.3049289,194217.268557
1356,2018-12-13,180619.3443044,193119.8910139
1357,2018-12-14,178166.758675,196299.3661995
1358,2018-12-15,171517.4674077,192179.6416166
1359,2018-12-16,174293.5805756,190005.3491493
1360,2018-12-17,179824.2777973,195463.3919874
1361,2018-12-18,179085.1754992,189169.5419022
1362,2018-12-19,180125.2422148,193422.6622208
1363,2018-12-20,180988.4599877,194038.8007969
1364,2018-12-21,180724.4980035,189748.2537913
1365,2018-12-22,176062.0138897,188329.4618581
1366,2018-12-23,176944.2015452,188860.0066982
1367,2018-12-24,179575.1831752,183534.1507767
1368,2018-12-25,173741.0938859,180288.4573042
1369,2018-12-26,175093.6284929,180527.1214295
1370,2018-12-27,182974.8956977,177143.4563909
1371,2018-12-28,181443.1801482,188275.3318068
1372,2018-12-29,175646.7782983,183812.1242504
1373,2018-12-30,177595.3575493,181438.19896080001
1374,2018-12-31,180875.2312251,186143.987565
1375,2019-01-01,170294.9724712,178854.328023
1376,2019-01-02,174309.4119415,184793.2396031
1377,2019-01-03,176348.6019332,181721.2534715
1378,2019-01-04,178843.7608164,182938.5674978
1379,2019-01-05,175381.6228169,177684.5414052
1380,2019-01-06,173858.8787609,175656.5101254
1381,2019-01-07,185308.9676057,187647.3141016
1382,2019-01-08,187844.2899939,188744.7591514
1383,2019-01-09,186653.8518396,188954.2715586
1384,2019-01-10,184543.2913495,186930.6655322
1385,2019-01-11,182366.9972692,186343.1115643
1386,2019-01-12,172440.8989839,174650.4034247
1387,2019-01-13,172518.8382343,176050.9307508
1388,2019-01-14,179704.6740797,184242.0991731
1389,2019-01-15,181762.2292233,184695.0840316
1390,2019-01-16,185941.2770068,186624.5688268
1391,2019-01-17,187087.255364,182997.3316603
1392,2019-01-18,187310.2714464,183430.07931180001
1393,2019-01-19,181743.0797395,182640.1313019
1394,2019-01-20,175021.6114163,177324.8317264
1395,2019-01-21,180235.9198622,181456.3113145
1396,2019-01-22,181783.1266538,185902.1789405
1397,2019-01-23,184428.9681487,187090.9456367
1398,2019-01-24,185468.3657798,187431.9424713
1399,2019-01-25,178178.9074259,180836.393402
1400,2019-01-26,170637.2569799,173205.4391085
1401,2019-01-27,171450.640016,175547.4677098
1402,2019-01-28,181587.8684475,182979.4835766
1403,2019-01-29,185472.5755477,184655.1980029
1404,2019-01-30,182311.3483339,185521.0455575
1405,2019-01-31,181514.4015555,186376.6637287
1406,2019-02-01,185871.6233304,185405.1940228
1407,2019-02-02,186829.9744422,182299.6760729
1408,2019-02-03,187702.5697305,177862.6940061
1409,2019-02-04,192014.722612,175476.4903562
1410,2019-02-05,195119.3465485,179847.1763501
1411,2019-02-06,193973.0514262,192083.871739
1412,2019-02-07,193043.553686,201979.5849325
1413,2019-02-08,192723.9440124,205642.4111206
1414,2019-02-09,189510.7004091,203998.5460994
1415,2019-02-10,188610.7047924,207594.7911184
1416,2019-02-11,192916.9396812,201068.3305773
1417,2019-02-12,193452.1831268,198478.6126399
1418,2019-02-13,192509.2384281,191605.4621735
1419,2019-02-14,193545.6053727,201375.364899
1420,2019-02-15,192376.7206216,200084.3133645
1421,2019-02-16,186591.7315575,199551.4161013
1422,2019-02-17,182702.4671863,197556.5690348
1423,2019-02-18,185571.8560044,200751.5503011
1424,2019-02-19,185379.366493,203921.8402612
1425,2019-02-20,188216.8005035,202816.0619354
1426,2019-02-21,187611.8333156,201321.8202104
1427,2019-02-22,182726.9926801,195586.2523104
1428,2019-02-23,182010.9884526,190325.5507876
1429,2019-02-24,183242.0243576,189076.292698
1430,2019-02-25,190848.7842269,192304.2943322
1431,2019-02-26,190777.9499131,191760.926981
1432,2019-02-27,184191.8062702,188482.2018884
1433,2019-02-28,180406.2930525,184398.2803867
1434,2019-03-01,184556.6841866,193497.1427816
1435,2019-03-02,184266.9973532,195174.1106516
1436,2019-03-03,183142.4658902,194290.510404
1437,2019-03-04,184894.3891235,185093.7586137
1438,2019-03-05,184248.5746235,189779.6709929
1439,2019-03-06,184999.3268168,190094.5854357
1440,2019-03-07,186023.6412752,195909.5024981
1441,2019-03-08,183417.4747865,197060.2082335
1442,2019-03-09,175482.9452866,183552.9507712
1443,2019-03-10,173759.21491,191816.7516348
